1.757895	1.844400	1.862961	1.914166	1.924925	1.971713	1.984019	1.996841	1.000000	
1.686242	1.766044	1.835488	1.893633	1.939693	1.973045	1.993238	2.000000	1.000000	
1.348576	1.509547	1.643901	1.730402	1.841242	1.863337	1.942569	1.993489	1.000000	
1.745603	1.799953	1.858178	1.912860	1.950410	1.976664	1.994300	2.000000	1.000000	
1.559581	1.633107	1.699860	1.824489	1.865725	1.959263	1.979370	1.984304	1.000000	
1.743145	1.809017	1.866025	1.913545	1.951057	1.978148	1.994522	2.000000	1.000000	
1.608761	1.707107	1.793353	1.866025	1.923880	1.965926	1.991445	2.000000	1.000000	
1.805200	1.851448	1.892375	1.927286	1.955701	1.977282	1.991794	1.999087	1.000000	
1.794118	1.867101	1.908963	1.917465	1.948973	1.963899	1.982517	1.998213	1.000000	
1.847930	1.876858	1.887364	1.923469	1.953273	1.976012	1.991331	1.999035	1.000000	
1.809017	1.858449	1.900969	1.936235	1.963963	1.983930	1.995974	2.000000	1.000000	
1.773168	1.839089	1.903369	1.944450	1.952190	1.963869	1.983603	1.998260	1.000000	
1.906200	1.932269	1.946580	1.954995	1.972530	1.985934	1.994926	1.999436	1.000000	
1.798017	1.850217	1.895163	1.932472	1.961826	1.982973	1.995734	2.000000	1.000000	
1.667740	1.742589	1.810928	1.876347	1.930712	1.969780	1.992618	2.000000	1.000000	
1.918670	1.948709	1.951254	1.974547	1.983943	1.990825	1.994348	1.998979	1.000000	
1.794812	1.831356	1.895358	1.945676	1.970852	1.975107	1.980548	1.997815	1.000000	
1.397258	1.520131	1.630448	1.811635	1.835614	1.905410	1.978180	1.981037	1.000000	
1.833141	1.858996	1.881116	1.919031	1.950560	1.974616	1.990825	1.998979	1.000000	
1.273663	1.445738	1.602635	1.739009	1.850217	1.932472	1.982973	2.000000	1.000000	
1.786053	1.841254	1.888835	1.928368	1.959493	1.981929	1.995472	2.000000	1.000000	
0.784464	1.112121	1.318502	1.426032	1.651552	1.842476	1.872205	1.983997	1.000000	
1.651521	1.756848	1.847262	1.900430	1.924702	1.926682	1.971829	1.996840	1.000000	
1.876858	1.885824	1.916784	1.920223	1.949277	1.969981	1.985747	1.997236	1.000000	
1.637424	1.728969	1.809017	1.876307	1.929776	1.968583	1.992115	2.000000	1.000000	
1.632342	1.733211	1.826387	1.855701	1.914465	1.947218	1.968829	1.996495	1.000000	
1.576680	1.682553	1.775711	1.854419	1.917211	1.962917	1.990686	2.000000	1.000000	
1.798017	1.850217	1.895163	1.932472	1.961826	1.982973	1.995734	2.000000	1.000000	
1.546155	1.635254	1.710997	1.792231	1.919526	1.945892	1.964016	1.991108	1.000000	
1.819152	1.866025	1.906308	1.939693	1.965926	1.984808	1.996195	2.000000	1.000000	
1.522031	1.617366	1.692467	1.773471	1.830121	1.901604	1.958968	1.972737	1.000000	
1.661365	1.776842	1.861239	1.892154	1.915788	1.947933	1.973256	1.984022	1.000000	
1.920784	1.929536	1.957349	1.963580	1.984536	1.991772	1.996823	1.998278	1.000000	
1.794995	1.858276	1.887137	1.895590	1.960692	1.983737	1.987224	1.995615	1.000000	
1.666641	1.711184	1.818903	1.845701	1.932375	1.942742	1.992356	1.993542	1.000000	
1.926682	1.931423	1.952874	1.965920	1.979976	1.990038	1.996163	1.999595	1.000000	
1.900874	1.905764	1.934396	1.962413	1.965291	1.983262	1.995776	1.996109	1.000000	
1.663123	1.748511	1.822984	1.885456	1.935016	1.970942	1.992709	2.000000	1.000000	
1.851520	1.860355	1.878308	1.906465	1.942696	1.948052	1.985592	1.989393	1.000000	
1.953227	1.972988	1.976004	1.987025	1.990284	1.991353	1.998915	1.999037	1.000000	
1.725995	1.796093	1.856857	1.907575	1.947653	1.976621	1.994138	2.000000	1.000000	
1.759193	1.822160	1.844496	1.914261	1.967956	1.971080	1.979963	1.996497	1.000000	
1.540641	1.654861	1.755750	1.841254	1.909632	1.959493	1.989821	2.000000	1.000000	
1.592521	1.635977	1.758732	1.850204	1.878307	1.946212	1.955605	1.994875	1.000000	
1.967469	1.968719	1.981374	1.986230	1.992663	1.996493	1.997744	1.999704	1.000000	
1.914007	1.936978	1.946672	1.960602	1.977409	1.987122	1.995158	1.998322	1.000000	
1.508915	1.661616	1.748953	1.811588	1.863456	1.933372	1.971195	1.992442	1.000000	
1.955147	1.970004	1.983018	1.989291	1.992445	1.992668	1.996330	1.999417	1.000000	
1.894452	1.919806	1.938050	1.969024	1.971712	1.991456	1.996760	2.000000	1.000000	
1.727780	1.768692	1.863466	1.901848	1.949148	1.963588	1.988838	1.994354	1.000000	
1.608761	1.707107	1.793353	1.866025	1.923880	1.965926	1.991445	2.000000	1.000000	
1.656621	1.754221	1.820946	1.890359	1.946102	1.960118	1.991185	2.000000	1.000000	
1.863805	1.875059	1.922891	1.949638	1.960407	1.985621	1.994338	1.998399	1.000000	
1.560982	1.707107	1.766766	1.836308	1.919462	1.958026	1.989335	2.000000	1.000000	
1.725995	1.796093	1.856857	1.907575	1.947653	1.976621	1.994138	2.000000	1.000000	
1.540641	1.654861	1.755750	1.841254	1.909632	1.959493	1.989821	2.000000	1.000000	
1.685660	1.780434	1.863154	1.927204	1.941661	1.952003	1.974490	1.997138	1.000000	
1.884738	1.892288	1.932659	1.965174	1.973143	1.986914	1.987704	1.998607	1.000000	
1.805276	1.822301	1.873790	1.926918	1.933646	1.967443	1.991722	1.992494	1.000000	
1.842916	1.868362	1.908376	1.919503	1.944611	1.971469	1.989676	1.998850	1.000000	
1.837166	1.879474	1.915773	1.945817	1.969400	1.986361	1.996584	2.000000	1.000000	
1.911469	1.936357	1.959360	1.974151	1.979149	1.991173	1.998031	2.000000	1.000000	
1.900948	1.911785	1.941090	1.946769	1.968164	1.988526	1.989303	1.998712	1.000000	
1.278245	1.352707	1.500000	1.667244	1.814922	1.857617	1.933474	1.992431	1.000000	
1.867564	1.903582	1.906213	1.944811	1.962804	1.968373	1.973649	1.996781	1.000000	
1.650563	1.728740	1.828919	1.907648	1.916455	1.948335	1.968086	1.996400	1.000000	
1.933622	1.952968	1.969475	1.975289	1.988597	1.993696	1.998292	2.000000	1.000000	
1.966983	1.972104	1.980641	1.990058	1.994084	1.995224	1.998976	2.000000	1.000000	
1.612729	1.704424	1.789167	1.882903	1.914030	1.925384	1.987015	1.991138	1.000000	
1.958501	1.972119	1.982608	1.983278	1.987218	1.991390	1.996893	1.999654	1.000000	
1.786053	1.841254	1.888835	1.928368	1.959493	1.981929	1.995472	2.000000	1.000000	
1.776601	1.809517	1.853911	1.869231	1.945188	1.963366	1.973597	1.979708	1.000000	
1.824340	1.866025	1.907049	1.941174	1.967514	1.985894	1.996550	2.000000	1.000000	
1.807404	1.818763	1.893752	1.906399	1.919673	1.964267	1.976830	1.996418	1.000000	
1.860879	1.909632	1.914408	1.953221	1.975778	1.989821	1.995311	2.000000	1.000000	
1.866025	1.900969	1.934539	1.963920	1.971164	1.985481	1.996872	2.000000	1.000000	
1.738755	1.809017	1.857147	1.910689	1.951057	1.976849	1.994261	2.000000	1.000000	
1.663123	1.748511	1.822984	1.885456	1.935016	1.970942	1.992709	2.000000	1.000000	
1.703352	1.740035	1.827966	1.860542	1.947269	1.963147	1.979782	1.994151	1.000000	
1.819152	1.866025	1.906308	1.939693	1.965926	1.984808	1.996195	2.000000	1.000000	
1.758758	1.820763	1.874347	1.918958	1.954139	1.979530	1.994869	2.000000	1.000000	
1.290453	1.493441	1.614323	1.725849	1.825244	1.876858	1.915667	1.963559	1.000000	
1.770372	1.812424	1.830688	1.898622	1.917691	1.953009	1.960591	1.988308	1.000000	
1.447861	1.607400	1.672672	1.783863	1.858061	1.921869	1.960198	1.991107	1.000000	
1.888197	1.899473	1.955720	1.960533	1.971271	1.983936	1.995033	1.995606	1.000000	
1.642542	1.707107	1.809017	1.869048	1.926932	1.968016	1.991492	2.000000	1.000000	
1.545082	1.672556	1.714963	1.797640	1.892997	1.959649	1.964290	1.995610	1.000000	
1.924221	1.944927	1.950024	1.969900	1.984810	1.987122	1.994636	1.999410	1.000000	
1.914535	1.923011	1.950718	1.954899	1.976063	1.988138	1.996834	1.999171	1.000000	
1.701845	1.749959	1.789312	1.830542	1.903038	1.923228	1.973017	1.979830	1.000000	
1.658377	1.727261	1.764589	1.866025	1.887101	1.962728	1.983268	1.987256	1.000000	
1.761582	1.828439	1.882355	1.922364	1.954338	1.979684	1.995080	2.000000	1.000000	
1.765620	1.833501	1.891007	1.914284	1.957077	1.987688	1.990404	2.000000	1.000000	
1.428735	1.548000	1.700465	1.825054	1.859393	1.918416	1.943004	1.993491	1.000000	
1.707107	1.776982	1.855016	1.910215	1.942715	1.973168	1.993765	2.000000	1.000000	
1.719618	1.767592	1.777898	1.811647	1.888386	1.948908	1.973187	1.987108	1.000000	
1.831119	1.846274	1.913190	1.940110	1.948401	1.968808	1.993480	1.996499	1.000000	
1.786053	1.841254	1.888835	1.928368	1.959493	1.981929	1.995472	2.000000	1.000000	
1.195090	1.382683	1.555570	1.707107	1.831470	1.923880	1.980785	2.000000	1.000000	
1.900132	1.913703	1.944517	1.965799	1.979233	1.993111	1.996220	2.000000	1.000000	
1.901784	1.932713	1.950923	1.969454	1.983966	1.986127	1.994537	1.999197	1.000000	
1.342020	1.500000	1.642788	1.766044	1.866025	1.939693	1.984808	2.000000	1.000000	
1.827562	1.853734	1.882524	1.928009	1.947067	1.962948	1.986584	1.998505	1.000000	
1.661449	1.784009	1.812854	1.862517	1.893042	1.959557	1.979693	1.995477	1.000000	
1.626026	1.730038	1.781609	1.836545	1.913781	1.968196	1.973072	1.996476	1.000000	
1.798017	1.850217	1.895163	1.932472	1.961826	1.982973	1.995734	2.000000	1.000000	
1.915720	1.925380	1.940858	1.963913	1.981493	1.991080	1.993334	1.999257	1.000000	
1.549919	1.649767	1.746496	1.817085	1.866651	1.909224	1.983884	1.989434	1.000000	
1.933099	1.934955	1.947878	1.966381	1.969188	1.989324	1.991657	1.992426	1.000000	
1.707965	1.743863	1.827053	1.897881	1.913032	1.926474	1.979600	1.988877	1.000000	
1.619150	1.670641	1.789399	1.822365	1.920654	1.933678	1.990997	1.992497	1.000000	
1.794348	1.866025	1.885875	1.925572	1.963078	1.980441	1.995130	2.000000	1.000000	
1.655613	1.736756	1.833929	1.862930	1.914342	1.968588	1.983984	1.996496	1.000000	
1.564323	1.656800	1.715579	1.789101	1.894278	1.963065	1.973857	1.991623	1.000000	
1.721167	1.840170	1.863632	1.923880	1.941760	1.975329	1.984145	1.993506	1.000000	
1.708656	1.813678	1.859045	1.902703	1.918427	1.965107	1.984004	1.996091	1.000000	
1.758879	1.784538	1.863291	1.906552	1.949459	1.973135	1.989360	1.994353	1.000000	
1.758879	1.784538	1.863291	1.906552	1.949459	1.973135	1.989360	1.994353	1.000000	
1.758040	1.783586	1.844869	1.903182	1.947990	1.968728	1.973255	1.993683	1.000000	
1.759886	1.836618	1.867708	1.918334	1.935673	1.946595	1.964016	1.984052	1.000000	
1.934645	1.955036	1.971838	1.979251	1.984148	1.987304	1.990284	1.998283	1.000000	
1.408000	1.580410	1.655786	1.805002	1.854299	1.946806	1.983009	2.000000	1.000000	
1.798017	1.850217	1.895163	1.932472	1.961826	1.982973	1.995734	2.000000	1.000000	
1.669710	1.754856	1.819855	1.895910	1.911529	1.934791	1.989309	1.992471	1.000000	
1.758758	1.820763	1.874347	1.918958	1.954139	1.979530	1.994869	2.000000	1.000000	
0.584585	0.857685	1.142315	1.415415	1.654861	1.841254	1.959493	2.000000	1.000000	
1.707107	1.786900	1.820198	1.876418	1.931675	1.970820	1.993056	2.000000	1.000000	
1.540641	1.654861	1.755750	1.841254	1.909632	1.959493	1.989821	2.000000	1.000000	
1.663123	1.748511	1.822984	1.885456	1.935016	1.970942	1.992709	2.000000	1.000000	
1.964832	1.971491	1.974607	1.981540	1.983989	1.991010	1.996087	1.997684	1.000000	
