0.097867	0.161822	0.045348	-0.188470	-0.092444	0.030573	0.014198	0.054614	1.000000	
0.040159	0.082452	0.071313	-0.196042	0.017995	-0.002930	0.028755	-0.057081	1.000000	
0.000395	0.243795	0.007872	-0.322018	-0.031096	-0.009129	0.083353	-0.055312	1.000000	
0.039344	0.206874	-0.001606	-0.361583	-0.032364	-0.096186	0.078424	-0.038232	1.000000	
-0.003955	0.176061	0.016275	-0.252697	-0.058757	0.035266	0.034860	-0.051808	1.000000	
0.029254	0.132053	0.015773	-0.151188	-0.066273	0.015436	0.029926	-0.021113	1.000000	
0.037725	0.059379	0.067756	-0.198519	-0.023452	-0.041564	0.010023	-0.019562	1.000000	
0.133821	0.268299	0.036549	-0.376235	0.005382	-0.080880	-0.052897	0.023799	1.000000	
0.056117	0.199657	0.026162	-0.318506	-0.044584	-0.009546	0.082729	-0.061417	1.000000	
0.062506	0.125906	-0.012025	-0.243675	-0.080912	-0.080041	0.017929	0.052755	1.000000	
0.048938	0.062589	0.032236	-0.175836	-0.014992	0.027418	0.048073	-0.069013	1.000000	
0.086811	0.343513	0.046709	-0.500568	-0.143269	-0.014510	0.085786	0.059145	1.000000	
0.040917	0.217489	0.000640	-0.187187	-0.066293	-0.006396	-0.043926	0.012541	1.000000	
0.061682	0.163658	-0.005883	-0.119201	-0.026212	-0.006394	-0.014426	-0.073939	1.000000	
0.046381	0.266496	0.021075	-0.369053	-0.097842	-0.080442	0.028428	0.011937	1.000000	
0.045862	0.099962	-0.009716	-0.178230	-0.073432	0.036805	-0.036845	-0.066452	1.000000	
-0.013678	0.153394	-0.030888	-0.179913	-0.097204	-0.029777	-0.032721	0.022237	1.000000	
0.073774	0.190790	0.058978	-0.331030	-0.096168	-0.038118	0.006725	-0.013379	1.000000	
0.107329	0.145911	0.058002	-0.333784	-0.063297	-0.018883	-0.030479	-0.002866	1.000000	
0.032021	0.135528	-0.028791	-0.187463	-0.004384	-0.002222	0.046601	0.040956	1.000000	
0.088945	0.118545	0.047731	-0.203460	-0.019537	0.017597	-0.022237	0.030498	1.000000	
0.020581	0.182851	0.079501	-0.353215	-0.068925	-0.007093	0.045686	-0.070088	1.000000	
0.028148	0.137128	-0.029691	-0.277242	-0.117736	-0.022516	-0.002462	-0.002741	1.000000	
0.141950	0.263827	0.033533	-0.311270	-0.104101	-0.005419	0.031385	0.034780	1.000000	
-0.026501	0.090028	-0.022515	-0.176520	-0.039487	-0.000442	-0.000899	0.001541	1.000000	
0.078075	0.190125	0.009041	-0.218878	0.001632	-0.015988	-0.008619	0.044087	1.000000	
-0.016023	0.104186	0.028915	-0.158601	-0.066564	-0.035738	0.033684	-0.001451	1.000000	
0.074783	0.113998	0.004844	-0.118461	-0.034646	-0.065444	-0.011205	0.012874	1.000000	
0.044666	0.112519	0.061840	-0.221024	-0.098452	-0.013365	0.074047	-0.032428	1.000000	
0.047876	0.069765	-0.017835	-0.161359	-0.008179	-0.064340	-0.052796	-0.039641	1.000000	
0.127383	0.454344	0.055073	-0.710043	-0.078822	-0.050530	0.010856	0.001466	1.000000	
0.006848	0.140759	0.087276	-0.272920	-0.047554	-0.040609	0.070874	0.008684	1.000000	
0.002697	0.142300	-0.014054	-0.329175	-0.010937	-0.078673	-0.028609	0.050702	1.000000	
0.036983	0.075646	0.014479	-0.193494	-0.035409	-0.045741	0.069434	0.030816	1.000000	
0.033701	0.181720	0.036787	-0.219670	-0.059283	-0.013408	0.019223	-0.034618	1.000000	
0.096060	0.186265	-0.022911	-0.163807	-0.050561	-0.077751	0.041948	0.027387	1.000000	
0.098125	0.196545	-0.039595	-0.344432	-0.081971	-0.029758	0.052891	-0.028196	1.000000	
0.002365	0.103124	0.006531	-0.181327	-0.010388	-0.018521	-0.046688	0.022148	1.000000	
0.025488	0.262412	0.100544	-0.331531	-0.031099	0.035774	0.047463	0.003392	1.000000	
0.060610	0.103225	-0.048517	-0.188166	0.017909	-0.048171	0.055442	-0.021367	1.000000	
-0.031791	0.167105	0.024443	-0.140951	-0.037507	0.008390	0.021088	-0.007866	1.000000	
0.033539	0.198520	0.000736	-0.258240	-0.079200	-0.031882	-0.021209	-0.014892	1.000000	
0.008923	0.142434	0.051020	-0.129402	-0.055667	-0.059633	-0.004603	-0.051951	1.000000	
0.017373	0.217816	0.065731	-0.367552	-0.000292	-0.008513	-0.003618	-0.062187	1.000000	
-0.002920	0.199142	-0.050080	-0.174775	0.020816	-0.068634	-0.029829	0.034043	1.000000	
0.080931	0.247553	0.050812	-0.388367	-0.054231	-0.088726	0.002632	-0.046345	1.000000	
0.052265	0.254847	0.046569	-0.354580	-0.111391	-0.059820	-0.003642	-0.016345	1.000000	
0.102107	0.226250	-0.008166	-0.217903	-0.010466	0.001391	-0.030410	0.030701	1.000000	
0.037922	0.201501	-0.026357	-0.399785	-0.022904	-0.015922	0.041796	-0.000141	1.000000	
-0.000236	0.213863	0.003420	-0.299967	-0.005773	-0.066035	0.005588	-0.040542	1.000000	
0.022986	0.145035	-0.021513	-0.178658	-0.033673	-0.069730	0.045013	-0.047385	1.000000	
0.085626	0.203801	0.085730	-0.228942	-0.016731	0.026870	0.065595	-0.005159	1.000000	
0.048523	0.162477	0.004078	-0.226198	-0.087891	-0.057325	0.041077	-0.051782	1.000000	
0.063566	0.211907	0.041974	-0.256632	-0.101744	0.021731	-0.009334	0.048228	1.000000	
0.025015	0.146444	-0.041155	-0.151965	-0.061293	0.037080	0.050481	-0.032587	1.000000	
0.038600	0.091767	0.059805	-0.115521	-0.071700	-0.054099	0.012115	0.022343	1.000000	
0.034982	0.109594	0.093028	-0.255170	-0.029590	-0.056711	0.052050	0.031057	1.000000	
0.053759	0.147553	0.036974	-0.181773	-0.033834	-0.057506	0.006245	-0.029403	1.000000	
0.015683	0.198338	0.012034	-0.265656	-0.099112	-0.046415	0.061619	0.060777	1.000000	
0.091234	0.155428	0.062546	-0.228358	-0.075026	-0.000486	0.019868	0.022324	1.000000	
0.031457	0.141895	-0.049192	-0.187215	-0.032604	0.032903	-0.000090	0.035056	1.000000	
0.025270	0.137852	0.066117	-0.179012	0.035579	-0.055799	0.007872	0.034118	1.000000	
0.115255	0.363573	0.092540	-0.437690	-0.096547	-0.025853	-0.016593	-0.002688	1.000000	
0.098223	0.274745	0.048637	-0.272553	-0.057952	0.003994	0.035199	-0.027186	1.000000	
0.044461	0.252243	0.042746	-0.351738	-0.069678	-0.073127	-0.012008	-0.061754	1.000000	
-0.020605	0.214472	-0.021450	-0.321636	-0.070249	0.008402	-0.008606	-0.008276	1.000000	
0.045692	0.115059	0.014558	-0.181849	-0.027648	-0.066435	-0.020270	-0.052084	1.000000	
0.089876	0.163457	-0.040870	-0.169648	-0.025977	0.019804	-0.060265	-0.011638	1.000000	
0.039901	0.132283	0.072995	-0.249377	-0.113079	0.002474	0.053432	-0.031906	1.000000	
0.069155	0.188877	-0.065945	-0.188482	0.030931	-0.081314	-0.051585	-0.049793	1.000000	
0.059145	0.170630	-0.010180	-0.162639	-0.020724	-0.038723	-0.010687	0.022328	1.000000	
0.071815	0.181647	0.065559	-0.248551	-0.091795	-0.055029	0.005929	-0.039204	1.000000	
0.062813	0.147150	0.063263	-0.274537	-0.084433	-0.081703	0.021164	-0.003006	1.000000	
0.110679	0.252922	0.081890	-0.284966	-0.119097	0.006031	-0.031462	0.060453	1.000000	
0.014177	0.163339	-0.027706	-0.216781	-0.068387	0.036997	-0.032031	-0.055008	1.000000	
0.042790	0.187507	-0.031261	-0.178352	0.018037	0.039917	0.070273	-0.030787	1.000000	
0.070565	0.239146	-0.027715	-0.252888	-0.077779	-0.052727	0.025885	0.039830	1.000000	
0.086063	0.042497	0.029385	-0.153323	-0.057853	-0.020087	-0.014503	0.021029	1.000000	
0.008433	0.201593	0.007880	-0.272198	-0.009161	0.010089	-0.003247	-0.004838	1.000000	
0.091913	0.089381	0.001564	-0.158759	0.021745	-0.082474	-0.040887	-0.005259	1.000000	
0.048480	0.113245	0.040370	-0.125452	0.023982	-0.016963	0.046212	-0.035638	1.000000	
0.110867	0.273919	0.037149	-0.375900	-0.082657	-0.077683	0.083170	0.019835	1.000000	
0.063631	0.231857	0.073002	-0.384394	-0.106660	-0.029080	0.012973	-0.045022	1.000000	
0.077446	0.255561	0.003821	-0.349517	-0.062273	-0.008908	0.013160	0.032226	1.000000	
0.033131	0.154902	0.005088	-0.280872	-0.125410	0.010350	-0.032579	-0.022309	1.000000	
0.064586	0.209721	-0.037378	-0.333765	-0.031313	-0.033770	0.053887	0.023986	1.000000	
0.023696	0.173163	-0.006485	-0.258226	-0.039278	-0.084793	0.001636	0.016792	1.000000	
0.114905	0.211621	0.026297	-0.344111	0.033713	-0.069631	0.013205	-0.002124	1.000000	
0.070544	0.290253	-0.056008	-0.386440	0.048963	-0.056526	-0.043336	-0.057109	1.000000	
0.072745	0.303958	0.002149	-0.393377	-0.022507	0.021315	0.015366	-0.039892	1.000000	
0.006457	0.191450	0.010349	-0.327976	-0.129589	-0.044719	-0.027372	0.020376	1.000000	
0.055258	0.225768	-0.056833	-0.338932	-0.063188	-0.063794	0.075137	-0.064344	1.000000	
